Customer_ID,Screen_Time_Hours,Charging_Cycles_Per_Week,Bluetooth_Hours,Cellular_Data_Hours,GPS_Hours,Ambient_Temperature_Celsius,Battery_Capacity_mAh,Estimated_Lifespan_Years
1,3.0384351404014307,4,3.1261045480013863,1.4064891629875926,1.0909947312920856,16.724462226548454,2815,2.9149766798918737
2,1.2768302005593004,5,3.4782212136221347,2.4670949952843255,0.6452006610907765,13.117585587510579,2815,2.9342962664123475
3,4.9426743874337635,5,3.6897064220283995,2.3869154029259927,1.5042643649718026,15.610326852576094,2815,2.868458928411984
4,2.4365259239467294,6,2.725531659563944,2.015742698688797,0.6599235338575866,30.939408138204694,2815,2.8658020054988813
5,3.2517529348363556,3,3.419110756595617,2.793488646410287,0.39096447170502313,15.818212862152222,2815,2.9107912244420153
6,2.5195615267038276,4,3.3412567633146777,2.7786286174818624,1.5879462449005,31.04364199726919,2815,2.857280579127787
7,3.631997621485727,6,1.9337048931933585,2.554737886785881,0.2481287605998298,19.75538536409294,2815,2.90238402816038
8,4.119061064423434,3,3.4079681792760663,2.3433816467191657,1.1166768018814797,22.532674048331646,2815,2.8913394522387486
9,4.883877288624786,6,0.6973493907426498,0.7545266266820635,0.9021581129922255,23.622529590145472,2815,2.8835091336073857
10,4.431208226832287,3,3.6444396546215967,1.9410488782635666,1.3816405886963172,23.23248717337284,2815,2.8847866073466557
11,5.904694315939025,5,3.236243960464158,2.6760800201481465,1.0269381003711575,32.122431875919446,2815,2.7824909456949736
12,4.004080461079566,3,3.034205470572847,2.8863370896371796,0.30294095116235537,22.31710779617549,2815,2.8969738031095984
13,5.069842599714978,5,0.5472531503006131,1.5609345626573559,0.8584547699962073,15.177250754442783,2815,2.8791452447144126
14,4.543225760815993,5,3.8291086792894693,3.163502322212832,0.3347504758459073,21.01787249342287,2815,2.8798308127229517
15,1.137673401612663,3,3.4260018108606363,1.7711967753107425,0.8459614344025231,20.81473526058143,2815,2.953483354543369
16,5.521336086158639,5,3.992093512502832,1.6534080439297787,0.5643450125512584,32.55500444575423,2815,2.7910005893579855
17,3.2495242562681472,6,2.7438268508505788,0.8691820517986039,1.6147924749497093,30.64587704366174,2815,2.8516085930093724
18,1.5946232700125238,4,1.582364859700997,1.1887581969270151,1.3456793055790035,19.875946796641774,2815,2.9456123588118532
19,5.176500879735731,5,3.309652703009419,0.8193145888275468,0.8870328261684446,15.231012872118107,2815,2.874386497705742
