Customer_ID,Screen_Time_Hours,Charging_Cycles_Per_Week,Bluetooth_Hours,Cellular_Data_Hours,GPS_Hours,Ambient_Temperature_Celsius,Battery_Capacity_mAh,Estimated_Lifespan_Years
1,3.8727005942368127,6,2.134774252071523,3.819726443728767,1.587245547368421,27.819294837922612,3279,3.2538244654145454
2,6.75357153204958,5,4.510082449274443,0.8888810886054709,0.6752231229294074,23.87514180836215,3279,3.249070915203471
3,5.659969709057025,6,2.2548288024398406,3.772295445051527,0.20971737593061934,32.60478018881069,3279,3.2300242013201546
4,4.993292420985183,8,4.108607595510077,0.8666743948632616,1.403308822071769,25.054219234722083,3279,3.257095558243097
5,2.7800932022121825,4,4.153534569474729,2.506105655578458,1.9507278879785945,22.32545521203758,3279,3.2705343759821757
6,2.7799726016810133,8,2.230288741154858,3.6384551284035824,1.2922878144594492,29.64381809716832,3279,3.254477039295365
7,2.2904180608409974,4,3.2911535896243747,1.5669791137522993,0.41585934606883423,33.68834626833613,3279,3.250833968574288
8,6.330880728874676,3,1.0910235693195403,2.258420046519023,0.7773195662204115,18.896147781124263,3279,3.2531901509925767
9,5.005575058716044,7,1.1250821810105336,1.7702853011519897,1.761754906496402,16.24690525413694,3279,3.2578600752917652
10,5.540362888980227,8,0.8994964210130245,3.842074926351959,0.6186225336622915,25.40543490735348,3279,3.25228759964691
11,2.1029224714790122,6,3.0821618828379487,3.4180304626851994,1.2938526262956944,22.471820528847026,3279,3.2743651137319523
12,6.8495492608099715,3,2.4468910082669977,3.0397049873770525,0.9248081748571961,34.729639371619584,3279,3.217075097973692
13,6.162213204002109,7,2.946932662323384,2.639169055829859,0.5741186985553682,21.559044603693334,3279,3.25055880937418
14,3.061695553391381,6,2.83640008108439,3.4079529047696884,1.6641324084164233,11.858288784008646,3279,3.2618263397205567
15,2.9091248360355033,5,2.135832263471994,1.9944812370277052,1.5370962976382425,34.4342265194409,3279,3.2420309695030047
16,2.917022549267169,6,3.477641000776239,2.176921121850004,1.3908639187266778,31.0896736398385,3279,3.2511325434827225
17,3.5212112147976886,4,3.8098577117572017,3.1090056795668426,0.6254058624837522,14.456253598949083,3279,3.2667909034283045
18,4.623782158161189,4,0.7599758613984704,1.880590718869257,0.37614260488961004,32.61513132782173,3279,3.240766180008771
19,4.159725093210579,5,1.549693429052401,0.9108731087596336,1.2370867936867391,18.516670520543613,3279,3.2662263738225654
20,3.4561457009902097,3,3.6242670591416806,0.9453042093240358,1.19662010037098,19.427799613361113,3279,3.270606489696212
21,5.059264473611897,7,2.28514270779872,1.0806972443088227,0.5390930168027714,32.65978705905398,3279,3.2357924497786135
22,2.6974693032602093,6,3.4161841824605936,3.569948367034087,0.3012440497673105,23.25288912588288,3279,3.2720884975778466
23,3.4607232426760905,4,2.1225469049116894,2.2583472049954745,0.3452752175491748,13.44407323496299,3279,3.267925806824679
24,3.8318092164684585,3,2.302096124551512,3.0525118188376306,1.9869877757229208,19.2264039835451,3279,3.2649110150538516
25,4.28034992108518,5,1.350583382127708,1.9966008074961477,1.6104510105371908,28.05243615669702,3279,3.2538750834768617
26,5.925879806965068,8,1.758747180631256,1.5537461264715937,1.8595774567373107,14.354604701700417,3279,3.249907342214851
27,2.9983689107917986,4,3.1821882057811077,1.8457341529552993,0.551098500025454,24.75577993515897,3279,3.273254709464427
28,4.571172192068058,5,2.4759687563921817,3.320801739546706,1.929023365382183,27.38185332361042,3279,3.2511695302218553
29,4.962072844310212,6,3.87464100007284,2.7632132126037456,0.45677783265169175,18.596339388564484,3279,3.2582238268858266
30,2.2322520635999887,7,4.195598315247205,3.7942112738610767,1.116347291419648,27.347017217708057,3279,3.264689605854141
31,5.037724259507192,4,2.920750314688715,2.943025769303552,1.6934522319507153,32.10518379573297,3279,3.234560969293836
32,2.8526206184364575,4,3.808895897429842,2.58159938479049,0.829646038120843,21.802918605831024,3279,3.2723223433959197
33,2.3252579649263976,6,1.9583085040977368,2.7136468296532534,0.964691359718421,19.57273320449464,3279,3.2751839184225915
34,6.7444276862666666,8,2.4013819831403205,3.8098257502457678,0.4307331985383761,16.27896003395714,3279,3.245413115150963
35,6.828160165372797,3,3.622388472489007,3.30106306856013,0.421259383998151,25.105136996582605,3279,3.2474776484371084
36,6.041986740582305,7,2.2834691705498256,0.7793360833092448,1.3152228046015872,31.9963012009679,3279,3.230593401489367
37,3.5230688458668533,4,3.1128702341518544,2.4626609972478004,1.415958263516102,18.11653167962985,3279,3.26756799154112
38,2.4883605700319196,7,1.460028394238297,2.9715167581036637,1.599198525347948,19.90588811343259,3279,3.2723339366734727
39,5.421165132560784,4,3.1590623913790417,3.170704978849211,1.2020276948271564,20.165637938749597,3279,3.2550647894463545
40,4.200762468698007,7,4.232206199630263,1.4033689937359908,1.3623667260703507,24.02030854443793,3279,3.262199883255552
41,2.6101911742238944,5,4.261422523276044,3.5616852696894625,0.2243310890594961,15.710224039185967,3279,3.2728691620744916
42,4.475884550556351,4,3.6698120659511124,3.85428238567804,0.4919073088469385,30.55527888269261,3279,3.2436541604316704
43,2.171942605576092,7,3.7575888542121163,1.4811605092880702,1.9728465788304284,17.390056937605532,3279,3.2740554556515034
44,6.546602010393911,3,2.987502525117873,3.612631009806911,0.33678831136849724,27.63406727241705,3279,3.241438724589101
45,3.2938999080000846,5,3.097139169679881,1.0200299163031148,1.4218188000684409,22.8303935444888,3279,3.2702285553124835
46,5.31261142176991,5,1.2479673837831236,0.8838325591803091,0.5169487394570893,24.64744008381892,3279,3.260535534173299
47,3.558555380447055,3,2.5198226725273347,1.1264385403390729,1.4900934543817554,14.490218470682573,3279,3.268906882427317
48,4.600340105889054,7,2.5481827639340917,0.8905455622412187,1.4707827253315882,28.375579954454263,3279,3.2505252401145093
49,4.733551396716399,6,4.629841126237734,3.48854038261406,0.6215583076185623,14.715512976065778,3279,3.257422896058352
50,2.9242722776276353,3,2.4674561367554864,0.8948654767122974,0.6853419185945675,12.836840940685978,3279,3.2716298964890274
51,6.847923138822793,7,2.952304844101306,1.596491831500063,1.3785872844837588,23.666987497219672,3279,3.2460185078100556
52,5.875664116805573,3,2.88633073704432,1.042395933668326,0.9021548698043846,27.73242842294163,3279,3.2476034346293163
53,6.697494707820946,3,3.310723039881741,1.6748927198354244,0.5501863454598404,11.250895910868918,3279,3.2435389564674306
54,6.474136752138244,4,3.7677546084607725,0.9988462430830376,1.5170232778174673,11.734882873513552,3279,3.2439926710908815
55,4.989499894055426,7,1.6226716923005755,2.904410727451946,0.4774655438054015,30.066979067647974,3279,3.2426507820666037
